record_type,record_type_display_name,subrecords,subrecord_display_names,field,field_display_name,required
digital_object_component,Digital Object Component,rights_statements/acts/notes,Rights Statements/Acts/Notes,publish,Publish?,n
digital_object_component,Digital Object Component,rights_statements/acts/notes,Rights Statements/Acts/Notes,persistent_id,Persistent Id,n
digital_object_component,Digital Object Component,rights_statements/acts/notes,Rights Statements/Acts/Notes,ingest_problem,Ingest Problem,n
digital_object_component,Digital Object Component,rights_statements/acts/notes,Rights Statements/Acts/Notes,content,Content,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/acts/notes,Rights Statements/Acts/Notes,type,Type,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/notes,Rights Statements/Notes,label,Label,n
digital_object_component,Digital Object Component,rights_statements/notes,Rights Statements/Notes,publish,Publish?,n
digital_object_component,Digital Object Component,rights_statements/notes,Rights Statements/Notes,persistent_id,Persistent Id,n
digital_object_component,Digital Object Component,rights_statements/notes,Rights Statements/Notes,ingest_problem,Ingest Problem,n
digital_object_component,Digital Object Component,rights_statements/notes,Rights Statements/Notes,content,Content,if optional subrecord populated
digital_object_component,Digital Object Component,rights_statements/notes,Rights Statements/Notes,type,Type,if optional subrecord populated
digital_object_component,Digital Object Component,file_versions,File Versions,file_uri,File Uri,if optional subrecord populated
digital_object_component,Digital Object Component,file_versions,File Versions,publish,Publish?,n
digital_object_component,Digital Object Component,file_versions,File Versions,use_statement,Use Statement,n
digital_object_component,Digital Object Component,file_versions,File Versions,xlink_actuate_attribute,Xlink Actuate Attribute,n
digital_object_component,Digital Object Component,file_versions,File Versions,xlink_show_attribute,Xlink Show Attribute,n
digital_object_component,Digital Object Component,file_versions,File Versions,file_format_name,File Format Name,n
digital_object_component,Digital Object Component,file_versions,File Versions,file_format_version,File Format Version,n
digital_object_component,Digital Object Component,file_versions,File Versions,file_size_bytes,File Size Bytes,n
digital_object_component,Digital Object Component,file_versions,File Versions,is_representative,Is Representative,n
digital_object_component,Digital Object Component,file_versions,File Versions,checksum,Checksum,n
digital_object_component,Digital Object Component,file_versions,File Versions,checksum_method,Checksum Method,n
digital_object_component,Digital Object Component,file_versions,File Versions,caption,Caption,n
digital_object_component,Digital Object Component,notes,Notes,label,Label,n
digital_object_component,Digital Object Component,notes,Notes,publish,Publish?,n
digital_object_component,Digital Object Component,notes,Notes,persistent_id,Persistent Id,n
digital_object_component,Digital Object Component,notes,Notes,ingest_problem,Ingest Problem,n
digital_object_component,Digital Object Component,notes,Notes,content,Content,n
digital_object_component,Digital Object Component,notes,Notes,items,Items,n
digital_object_component,Digital Object Component,notes,Notes,label,Label,n
digital_object_component,Digital Object Component,notes,Notes,publish,Publish?,n
digital_object_component,Digital Object Component,notes,Notes,persistent_id,Persistent Id,n
digital_object_component,Digital Object Component,notes,Notes,ingest_problem,Ingest Problem,n
digital_object_component,Digital Object Component,notes,Notes,content,Content,if optional subrecord populated
digital_object_component,Digital Object Component,notes,Notes,type,Type,if optional subrecord populated
event,Event,"","",refid,Refid,n
event,Event,"","",event_type,Type,y
event,Event,"","",timestamp,UTC Timestamp,n
event,Event,"","",outcome,Outcome,n
event,Event,"","",outcome_note,Outcome Note,n
event,Event,"","",linked_agents,Linked Agents,y
event,Event,"","",linked_records,Linked Records,y
event,Event,external_ids,External IDs,external_id,External Id,if optional subrecord populated
event,Event,external_ids,External IDs,source,Source,if optional subrecord populated
event,Event,external_documents,External Documents,title,Title,if optional subrecord populated
event,Event,external_documents,External Documents,location,Location,if optional subrecord populated
event,Event,external_documents,External Documents,publish,Publish,n
event,Event,date,Event Date/Time,date_type,Event type,if optional subrecord populated
event,Event,date,Event Date/Time,label,Label,if optional subrecord populated
event,Event,date,Event Date/Time,certainty,Certainty,n
event,Event,date,Event Date/Time,expression,Expression,n
event,Event,date,Event Date/Time,begin,Begin,n
event,Event,date,Event Date/Time,end,End,n
event,Event,date,Event Date/Time,era,Era,n
event,Event,date,Event Date/Time,calendar,Calendar,n
location,Location,"","",building,Building,y
location,Location,"","",floor,Floor,n
location,Location,"","",room,Room,n
location,Location,"","",area,Area,n
location,Location,"","",barcode,Barcode,n
location,Location,"","",classification,Classification,n
location,Location,"","",coordinate_1_label,Coordinate Label 1,n
location,Location,"","",coordinate_1_indicator,Coordinate Indicator 1,n
location,Location,"","",coordinate_2_label,Coordinate Label 2,n
location,Location,"","",coordinate_2_indicator,Coordinate Indicator 2,n
location,Location,"","",coordinate_3_label,Coordinate Label 3,n
location,Location,"","",coordinate_3_indicator,Coordinate Indicator 3,n
location,Location,"","",temporary,Temporary Type,n
location,Location,"","",location_profile,Location Profile,n
location,Location,"","",owner_repo,Reserved For,n
location,Location,external_ids,External IDs,external_id,External Id,if optional subrecord populated
location,Location,external_ids,External IDs,source,Source,if optional subrecord populated
location,Location,functions,Functions,location_function_type,Location Function Type,n
location_profile,Location Profile,"","",name,Name,y
location_profile,Location Profile,"","",dimension_units,Dimension Units,n
location_profile,Location Profile,"","",height,Height,n
location_profile,Location Profile,"","",width,Width,n
location_profile,Location Profile,"","",depth,Depth,n
resource,Resource,"","",title,Title,y
resource,Resource,"","",publish,Publish?,n
resource,Resource,"","",subjects,Subjects,n
resource,Resource,"","",linked_agents,Linked Agents,n
resource,Resource,"","",id_0,Identifier,y
resource,Resource,"","",id_1,Identifier 2,n
resource,Resource,"","",id_2,Identifier 3,n
resource,Resource,"","",id_3,Identifier 4,n
resource,Resource,"","",external_ark_url,External Ark Url,n
resource,Resource,"","",import_current_ark,Import Current ARK,n
resource,Resource,"","",import_previous_arks,Import Previous Arks,n
resource,Resource,"","",level,Level of Description,y
resource,Resource,"","",other_level,Other Level,n
resource,Resource,"","",slug,Slug,n
resource,Resource,"","",is_slug_auto,Automatically Generate Slug?,n
resource,Resource,"","",resource_type,Resource Type,n
resource,Resource,"","",tree,Tree,n
resource,Resource,"","",restrictions,Restrictions Apply?,n
resource,Resource,"","",repository_processing_note,Repository Processing Note,n
resource,Resource,"","",ead_id,EAD ID,n
resource,Resource,"","",ead_location,EAD Location,n
resource,Resource,"","",finding_aid_title,Finding Aid Title,n
resource,Resource,"","",finding_aid_subtitle,Finding Aid Subtitle,n
resource,Resource,"","",finding_aid_filing_title,Finding Aid Filing Title,n
resource,Resource,"","",finding_aid_date,Finding Aid Date,n
resource,Resource,"","",finding_aid_author,Finding Aid Author,n
resource,Resource,"","",finding_aid_description_rules,Description Rules,n
resource,Resource,"","",finding_aid_language,Language of Description,y
resource,Resource,"","",finding_aid_script,Script of Description,y
resource,Resource,"","",finding_aid_language_note,Language of Description Note,n
resource,Resource,"","",finding_aid_sponsor,Sponsor,n
resource,Resource,"","",finding_aid_edition_statement,Edition Statement,n
resource,Resource,"","",finding_aid_series_statement,Series Statement,n
resource,Resource,"","",finding_aid_status,Finding Aid Status,n
resource,Resource,"","",is_finding_aid_status_published,Finding Aid Status Published?,n
resource,Resource,"","",finding_aid_note,Finding Aid Note,n
resource,Resource,"","",related_accessions,Related Accessions,n
resource,Resource,"","",classifications,Classifications,n
resource,Resource,external_ids,External IDs,external_id,External Id,if optional subrecord populated
resource,Resource,external_ids,External IDs,source,Source,if optional subrecord populated
resource,Resource,extents,Extents,portion,Portion,y (in required subrecord)
resource,Resource,extents,Extents,number,Number,y (in required subrecord)
resource,Resource,extents,Extents,extent_type,Extent Type,y (in required subrecord)
resource,Resource,extents,Extents,container_summary,Container Summary,n
resource,Resource,extents,Extents,physical_details,Physical Details,n
resource,Resource,extents,Extents,dimensions,Dimensions,n
resource,Resource,lang_materials/language_and_script,Languages/Languages,language,Language,if optional subrecord populated
